hour,lat,long,signal,network,operator,status,description,speed,satellites,precision,provider,activity,postal_code
08:41:13,17.50992,-29.09837,28,movistar,YOIGO,0,STATE_IN_SERVICE,4.4,1.6,8.9,fused,UNKNOWN,645197
08:41:14,31.10361,-5.06839,29,Eroski Movil,GETESA,0,STATE_IN_SERVICE,81.2,12.7,116.5,fused,TILTING,645208
08:41:15,22.53318,-7.67233,18,RACC,YOIGO,0,STATE_IN_SERVICE,1.2,4.7,45.7,gps,ON_FOOT,645215
08:41:16,13.33877,-2.97271,22,Eroski Movil,JAZZTEL,0,STATE_IN_SERVICE,103.8,2.7,135.2,fused,IN_VEHICLE,645228
08:41:17,16.38747,-2.62062,13,VIVO,JAZZTEL,0,STATE_IN_SERVICE,18.8,1.1,88.7,gps,IN_VEHICLE,645243
08:41:18,31.96894,-6.63425,0,RACC,DTAC,0,STATE_IN_SERVICE,33.4,9.2,28.8,gps,STILL,645313
08:41:19,34.45694,-10.23181,17,VIVO,VIVO,0,STATE_IN_SERVICE,147.7,12.6,81.1,gps,ON_FOOT,645325
08:41:20,28.38893,-34.16157,12,Eroski Movil,vodafone ES,0,STATE_IN_SERVICE,2.4,12.2,132.2,fused,UNKNOWN,645334
08:41:21,38.54968,-30.55717,3,VIVO,GETESA,0,STATE_IN_SERVICE,22.1,5.2,6.3,gps,ON_FOOT,645335
08:41:22,23.86616,-26.05248,2,VIVO,Tuenti,0,STATE_IN_SERVICE,78.6,1.6,24.3,fused,STILL,645350
08:41:23,35.94724,-33.093,7,RACC,VIVO,0,STATE_IN_SERVICE,46.1,9.3,77.4,fused,ON_BICYCLE,645356
08:41:24,7.29101,-28.12321,20,vodafone,Eroski Movil,0,STATE_IN_SERVICE,131.9,8,104.6,fused,TILTING,645393
08:41:25,42.42752,-29.8016,18,RACC,DTAC,0,STATE_IN_SERVICE,12.5,7.5,80.7,gps,IN_VEHICLE,645394
08:41:26,37.98325,1.6289,1,yoigo,simyo,0,STATE_IN_SERVICE,39.3,14.5,88.3,gps,ON_BICYCLE,645423
08:41:27,38.73828,-5.61007,0,VIVO,Movistar,0,STATE_IN_SERVICE,116.9,9.5,59.3,fused,STILL,645424
08:41:28,38.21215,-33.82473,5,orange,simyo,0,STATE_IN_SERVICE,53.7,13,145.9,fused,ON_FOOT,645430
08:41:29,36.69106,-33.85131,10,Eroski Movil,VIVO,0,STATE_IN_SERVICE,5.2,14.2,27.8,gps,IN_VEHICLE,645447
08:41:30,6.40651,-8.27909,2,Tuenti,Orange,0,STATE_IN_SERVICE,77,8.3,82.6,fused,ON_BICYCLE,645473
08:41:31,39.41426,-26.82063,13,vodafone,Movistar,0,STATE_IN_SERVICE,130.3,3.3,118.6,fused,UNKNOWN,645505
08:41:32,9.75241,-1.60048,13,orange,DTAC,0,STATE_IN_SERVICE,84.8,4.9,94.7,gps,STILL,645523
08:41:33,37.71255,0.49567,17,RACC,GETESA,0,STATE_IN_SERVICE,72.1,9.4,130.8,gps,ON_BICYCLE,645539
08:41:34,25.34053,-8.9742,22,vodafone,DTAC,0,STATE_IN_SERVICE,24.5,0.1,89.2,gps,IN_VEHICLE,645556
08:41:35,14.31579,-24.10848,23,movistar,Tuenti,0,STATE_IN_SERVICE,85.3,1,108.5,gps,ON_BICYCLE,645591
08:41:36,15.59332,-4.14177,11,simyo,JAZZTEL,0,STATE_IN_SERVICE,25.7,14.5,118.6,fused,UNKNOWN,645593
08:41:37,13.78983,-24.33086,15,simyo,GETESA,0,STATE_IN_SERVICE,55.8,6.8,102.7,fused,IN_VEHICLE,645623
08:41:38,32.01341,-15.91257,5,vodafone,RACC,0,STATE_IN_SERVICE,62.7,13.4,87.3,fused,IN_VEHICLE,645632
08:41:39,32.42533,-33.67405,8,VIVO,JAZZTEL,0,STATE_IN_SERVICE,56,4.3,64.8,fused,UNKNOWN,645641
08:41:40,20.10443,-16.95469,4,Tuenti,YOIGO,0,STATE_IN_SERVICE,19.8,1.2,112,fused,ON_FOOT,645752
08:41:41,20.0954,-25.38066,10,GETESA,Eroski Movil,0,STATE_IN_SERVICE,142.1,3.2,82.3,fused,TILTING,645769
08:41:42,11.53288,-6.60679,4,simyo,YOIGO,0,STATE_IN_SERVICE,101.1,3.1,108.5,fused,UNKNOWN,645777
08:41:43,18.92628,-12.58118,28,vodafone,Eroski Movil,0,STATE_IN_SERVICE,130.7,10.2,133.6,fused,ON_BICYCLE,645829
08:41:44,29.50759,-17.73008,6,orange,Movistar,0,STATE_IN_SERVICE,50.7,3.3,49.8,gps,TILTING,645834
08:41:45,28.01,-11.24883,0,RACC,VIVO,0,STATE_IN_SERVICE,79.1,5.4,42.6,gps,ON_FOOT,645839
08:41:46,8.1931,-24.23759,3,yoigo,VIVO,0,STATE_IN_SERVICE,32.6,7.1,102.4,fused,ON_FOOT,645854
08:41:47,32.25788,-32.01432,29,Eroski Movil,vodafone ES,0,STATE_IN_SERVICE,14.9,8.2,88,gps,ON_FOOT,645873
08:41:48,42.59065,-22.15467,28,GETESA,DTAC,0,STATE_IN_SERVICE,74.4,8.7,105,fused,IN_VEHICLE,645874
08:41:49,35.43641,-13.12884,14,orange,GETESA,0,STATE_IN_SERVICE,130.6,2.9,106.1,fused,TILTING,645881
08:41:50,3.31698,-30.24692,3,orange,RACC,0,STATE_IN_SERVICE,10.5,5.2,116.1,fused,STILL,645893
08:41:51,35.8847,-16.88967,4,Tuenti,YOIGO,0,STATE_IN_SERVICE,88,14.3,46.1,gps,IN_VEHICLE,645927
08:41:52,4.19975,-6.40386,30,vodafone,DTAC,0,STATE_IN_SERVICE,31.4,8.9,32.8,fused,TILTING,645956
08:41:53,8.37063,-0.67883,12,yoigo,JAZZTEL,0,STATE_IN_SERVICE,27.6,3.2,11.4,gps,STILL,645978
08:41:54,12.70075,-23.1776,18,VIVO,Orange,0,STATE_IN_SERVICE,56.8,8.3,81.7,gps,ON_FOOT,645990
08:41:55,22.68265,-15.47784,0,vodafone,JAZZTEL,0,STATE_IN_SERVICE,28.3,14.3,87.6,gps,STILL,646006
08:41:56,36.78472,-22.84378,17,VIVO,Eroski Movil,0,STATE_IN_SERVICE,86.7,4.1,54.1,gps,STILL,646008
08:41:57,35.56171,-13.0735,4,RACC,Eroski Movil,0,STATE_IN_SERVICE,107.1,6.3,89.8,fused,IN_VEHICLE,646011
08:41:58,17.89732,-33.37502,8,yoigo,DTAC,0,STATE_IN_SERVICE,72.1,7.6,146,gps,TILTING,646012
08:41:59,21.95819,-33.90199,27,orange,Tuenti,0,STATE_IN_SERVICE,120.7,1.8,111.6,fused,ON_BICYCLE,646015
08:42:00,9.8152,-14.17965,10,yoigo,Tuenti,0,STATE_IN_SERVICE,143.4,1.4,65.4,fused,UNKNOWN,646019
08:42:01,41.07581,-22.78141,16,vodafone,Movistar,0,STATE_IN_SERVICE,67.7,5.4,128,gps,TILTING,646021
08:42:02,13.92662,-19.96625,27,yoigo,RACC,0,STATE_IN_SERVICE,12.5,13.3,89.8,gps,ON_BICYCLE,646045
08:42:03,11.19851,-17.54468,6,DTAC,vodafone ES,0,STATE_IN_SERVICE,121.8,2.3,134.8,gps,UNKNOWN,646057
08:42:04,42.50026,-19.29013,2,movistar,simyo,0,STATE_IN_SERVICE,25,6.4,63.6,fused,STILL,646062
08:42:05,11.46699,-30.4078,6,Eroski Movil,Movistar,0,STATE_IN_SERVICE,85,2,139.8,fused,IN_VEHICLE,646070
08:42:06,10.26653,-0.71117,20,VIVO,JAZZTEL,0,STATE_IN_SERVICE,140.4,0.5,78.4,fused,IN_VEHICLE,646088
08:42:07,42.31478,-29.16273,18,DTAC,simyo,0,STATE_IN_SERVICE,43.3,2.8,20.8,fused,IN_VEHICLE,646096
08:42:08,6.06276,-22.59644,8,vodafone,Movistar,0,STATE_IN_SERVICE,68.4,5.7,112.2,fused,ON_FOOT,646099
08:42:09,4.32627,-19.20826,22,movistar,Tuenti,0,STATE_IN_SERVICE,133.3,11.9,44.7,gps,STILL,646103
08:42:10,21.23579,-9.41174,29,vodafone,Orange,0,STATE_IN_SERVICE,62.6,14.8,41,fused,ON_FOOT,646139
08:42:11,14.86637,-32.01449,13,orange,VIVO,0,STATE_IN_SERVICE,136.5,2.9,138.7,gps,ON_BICYCLE,646168
08:42:12,37.8013,-26.61526,29,GETESA,DTAC,0,STATE_IN_SERVICE,0.8,7.1,47.8,gps,STILL,646169
08:42:13,32.39872,-3.88728,22,vodafone,DTAC,0,STATE_IN_SERVICE,133.6,7.2,133.1,fused,IN_VEHICLE,646179
08:42:14,24.6257,-11.07195,3,DTAC,vodafone ES,0,STATE_IN_SERVICE,19.4,13.8,146.6,gps,ON_FOOT,646217
08:42:15,3.40236,-35.05241,24,yoigo,Movistar,0,STATE_IN_SERVICE,81.6,2.6,23.2,fused,ON_BICYCLE,646274
08:42:16,13.62173,-8.24029,8,Eroski Movil,Movistar,0,STATE_IN_SERVICE,25.3,5.9,121.4,gps,UNKNOWN,646283
08:42:17,38.62006,-22.35655,10,Eroski Movil,YOIGO,0,STATE_IN_SERVICE,130.4,6.1,106.9,fused,TILTING,646297
08:42:18,12.9328,-6.0796,23,yoigo,JAZZTEL,0,STATE_IN_SERVICE,114.4,4.4,27.3,gps,IN_VEHICLE,646301
08:42:19,4.10768,-31.99451,14,GETESA,DTAC,0,STATE_IN_SERVICE,102.3,12,148.9,fused,ON_BICYCLE,646305
08:42:20,12.24115,-21.51223,13,RACC,YOIGO,0,STATE_IN_SERVICE,96.5,2.2,5.6,gps,ON_FOOT,646308
08:42:21,33.26406,-17.82134,14,movistar,GETESA,0,STATE_IN_SERVICE,8.2,5.6,86.4,gps,STILL,646335
08:42:22,37.3889,-1.78467,24,VIVO,JAZZTEL,0,STATE_IN_SERVICE,141.3,10.5,96.9,gps,TILTING,646366
08:42:23,14.41049,0.08026,21,GETESA,YOIGO,0,STATE_IN_SERVICE,66.2,12,116.6,gps,ON_BICYCLE,646373
08:42:24,12.28912,-19.73851,14,Tuenti,JAZZTEL,0,STATE_IN_SERVICE,83.3,1.9,89.1,gps,UNKNOWN,646375
08:42:25,36.49825,-15.74865,26,vodafone,VIVO,0,STATE_IN_SERVICE,61.2,7.6,107.2,fused,TILTING,646381
08:42:26,10.84914,-20.16989,15,simyo,Orange,0,STATE_IN_SERVICE,96.6,4.3,73.6,gps,TILTING,646458
08:42:27,17.53253,-26.46036,20,RACC,GETESA,0,STATE_IN_SERVICE,29.4,2.3,132.2,fused,STILL,646482
08:42:28,18.22453,-22.64998,11,vodafone,Tuenti,0,STATE_IN_SERVICE,65.7,9.6,47.1,fused,ON_BICYCLE,646497
08:42:29,18.84035,-4.26101,29,Tuenti,VIVO,0,STATE_IN_SERVICE,101.7,5,138.3,fused,TILTING,646511
08:42:30,6.00073,-3.10459,20,vodafone,JAZZTEL,0,STATE_IN_SERVICE,92.9,14.4,47.6,fused,IN_VEHICLE,646563
08:42:31,36.7523,-4.73543,0,simyo,Movistar,0,STATE_IN_SERVICE,74.5,8.9,50.6,gps,STILL,646567
08:42:32,11.60137,-35.93134,8,orange,Orange,0,STATE_IN_SERVICE,118.6,0.2,116.9,fused,ON_BICYCLE,646607
08:42:33,17.67705,-22.52917,21,movistar,GETESA,0,STATE_IN_SERVICE,45.1,11.3,19.4,gps,UNKNOWN,646624
08:42:34,28.49266,-10.19029,13,orange,GETESA,0,STATE_IN_SERVICE,109.2,3.9,64.4,gps,IN_VEHICLE,646634
08:42:35,35.14478,1.23948,30,yoigo,YOIGO,0,STATE_IN_SERVICE,144.6,2.3,21.4,gps,ON_BICYCLE,646644
08:42:36,26.48301,-34.74484,11,GETESA,GETESA,0,STATE_IN_SERVICE,102,1.5,12.2,gps,UNKNOWN,646648
08:42:37,17.46616,-34.65075,26,GETESA,simyo,0,STATE_IN_SERVICE,26.7,8.1,102.1,gps,ON_FOOT,646659
08:42:38,3.21167,-29.88066,21,movistar,DTAC,0,STATE_IN_SERVICE,16.9,11.8,69.5,gps,TILTING,646661
08:42:39,22.80354,-0.18219,0,movistar,Eroski Movil,0,STATE_IN_SERVICE,5,5.2,125.3,gps,ON_FOOT,646664
08:42:40,25.4897,-20.37241,19,VIVO,Movistar,0,STATE_IN_SERVICE,19.8,4,24.3,gps,IN_VEHICLE,646735
08:42:41,17.37978,-22.85171,22,simyo,Eroski Movil,0,STATE_IN_SERVICE,27.1,2.5,19.3,fused,UNKNOWN,646741
08:42:42,28.18011,-19.42012,5,simyo,simyo,0,STATE_IN_SERVICE,146.2,4,22.3,fused,STILL,646745
08:42:43,34.5135,-31.61264,9,yoigo,vodafone ES,0,STATE_IN_SERVICE,52.3,12.1,133.2,gps,UNKNOWN,646751
08:42:44,4.42209,-3.90506,9,DTAC,JAZZTEL,0,STATE_IN_SERVICE,116.8,1.9,5.5,gps,STILL,646753
08:42:45,35.45745,-17.60735,5,movistar,RACC,0,STATE_IN_SERVICE,118,8.7,94,gps,TILTING,646795
08:42:46,26.61922,-17.43925,19,orange,RACC,0,STATE_IN_SERVICE,86.7,0.7,15.8,gps,STILL,646840
08:42:47,16.02176,-5.49702,17,movistar,GETESA,0,STATE_IN_SERVICE,86.3,1.6,31.6,gps,TILTING,646846
08:42:48,30.75491,-29.13547,19,orange,JAZZTEL,0,STATE_IN_SERVICE,83.6,12.9,102.9,fused,ON_BICYCLE,646857
08:42:49,31.15422,-25.89866,16,Tuenti,VIVO,0,STATE_IN_SERVICE,43.7,5.2,133.7,fused,ON_BICYCLE,646890
08:42:50,33.31701,-24.7203,27,simyo,vodafone ES,0,STATE_IN_SERVICE,82.4,4.7,72.3,fused,ON_BICYCLE,646938
08:42:51,19.50692,-25.79843,20,VIVO,JAZZTEL,0,STATE_IN_SERVICE,128.5,12.6,65,gps,STILL,646950
08:42:52,26.05815,-22.88174,12,RACC,JAZZTEL,0,STATE_IN_SERVICE,14.6,11.1,47.6,gps,ON_BICYCLE,646951
08:42:53,22.05557,-7.08541,13,RACC,DTAC,0,STATE_IN_SERVICE,69.9,1.5,111.6,gps,ON_BICYCLE,646962
08:42:54,17.5574,-3.97491,4,GETESA,Orange,0,STATE_IN_SERVICE,126.4,3.6,105.5,gps,ON_FOOT,647002
08:42:55,8.16998,-32.26766,23,movistar,vodafone ES,0,STATE_IN_SERVICE,93.4,13.3,18.4,fused,TILTING,647020
08:42:56,39.76128,-34.48515,19,VIVO,YOIGO,0,STATE_IN_SERVICE,133.6,5.5,140.2,gps,UNKNOWN,647026
08:42:57,8.09598,-27.89837,12,orange,Movistar,0,STATE_IN_SERVICE,146.7,7.3,136.1,gps,TILTING,647032
08:42:58,28.94735,-2.03372,27,Eroski Movil,simyo,0,STATE_IN_SERVICE,132.6,1.3,102.9,gps,IN_VEHICLE,647036
08:42:59,18.99734,-27.01273,11,Eroski Movil,VIVO,0,STATE_IN_SERVICE,8.8,8.1,113.8,fused,ON_BICYCLE,647066
08:43:00,35.85677,-5.00209,9,yoigo,DTAC,0,STATE_IN_SERVICE,107.7,10.9,147.9,fused,ON_BICYCLE,647099
08:43:01,21.8545,-32.41605,9,movistar,Eroski Movil,0,STATE_IN_SERVICE,113.6,14.3,19.8,fused,STILL,647102
08:43:02,10.45858,-28.94381,22,orange,Eroski Movil,0,STATE_IN_SERVICE,10.5,11.1,50.4,fused,TILTING,647113
08:43:03,9.02701,-20.05901,28,movistar,VIVO,0,STATE_IN_SERVICE,144.9,4.6,109,gps,UNKNOWN,647135
08:43:04,18.66153,-12.21942,19,yoigo,vodafone ES,0,STATE_IN_SERVICE,79.7,10.2,117.5,gps,UNKNOWN,647140
08:43:05,24.39589,-18.04397,21,Tuenti,JAZZTEL,0,STATE_IN_SERVICE,66.8,9,36.1,fused,STILL,647153
08:43:06,28.17672,-28.09717,23,Eroski Movil,GETESA,0,STATE_IN_SERVICE,114.2,8.3,74.3,fused,IN_VEHICLE,647171
08:43:07,36.95359,-30.52649,7,yoigo,simyo,0,STATE_IN_SERVICE,19.2,3.5,138.8,gps,ON_FOOT,647185
08:43:08,17.97267,-24.10493,3,GETESA,Movistar,0,STATE_IN_SERVICE,13.6,4.3,118.9,fused,ON_FOOT,647194
08:43:09,34.24827,-10.20983,12,movistar,vodafone ES,0,STATE_IN_SERVICE,73.7,7.1,60.8,gps,ON_BICYCLE,647196
08:43:10,11.99229,-33.82127,20,Eroski Movil,DTAC,0,STATE_IN_SERVICE,143.7,4.7,133.5,gps,ON_BICYCLE,647243
08:43:11,38.13029,1.76551,26,VIVO,vodafone ES,0,STATE_IN_SERVICE,30.7,7.9,13.2,fused,ON_FOOT,647248
08:43:12,6.89271,-28.76478,19,orange,vodafone ES,0,STATE_IN_SERVICE,145.8,7.2,19.4,gps,ON_FOOT,647278
08:43:13,35.15195,-10.90836,22,simyo,YOIGO,0,STATE_IN_SERVICE,80.9,10.3,56.2,fused,ON_BICYCLE,647302
08:43:14,13.72289,-10.44522,26,yoigo,GETESA,0,STATE_IN_SERVICE,5.6,4.1,66.9,gps,TILTING,647305
08:43:15,29.26898,-12.91574,24,yoigo,vodafone ES,0,STATE_IN_SERVICE,33,12.6,81.1,gps,ON_FOOT,647318
08:43:16,24.75713,-19.86771,5,DTAC,GETESA,0,STATE_IN_SERVICE,12.5,12.5,58.3,gps,IN_VEHICLE,647320
08:43:17,26.12484,-22.43004,7,orange,vodafone ES,0,STATE_IN_SERVICE,80.2,11.3,76.9,fused,TILTING,647351
08:43:18,42.21733,-34.25953,28,vodafone,RACC,0,STATE_IN_SERVICE,54.4,7.7,70,fused,ON_BICYCLE,647356
08:43:19,26.93914,-20.5356,12,RACC,simyo,0,STATE_IN_SERVICE,109.6,4.5,39.1,gps,IN_VEHICLE,647362
08:43:20,11.60667,-24.94843,25,Tuenti,GETESA,0,STATE_IN_SERVICE,93.2,10.8,85.8,fused,STILL,647380
08:43:21,19.42123,-20.06468,30,DTAC,JAZZTEL,0,STATE_IN_SERVICE,6.9,4.3,104.1,fused,IN_VEHICLE,647424
08:43:22,6.86759,-10.46111,8,orange,Tuenti,0,STATE_IN_SERVICE,96.5,5.2,69.2,fused,TILTING,647425
08:43:23,16.41728,-22.75757,13,VIVO,vodafone ES,0,STATE_IN_SERVICE,39.3,4.9,12.6,fused,STILL,647517
08:43:24,14.71824,-15.88056,28,orange,vodafone ES,0,STATE_IN_SERVICE,81.4,6.2,59.5,fused,IN_VEHICLE,647534
08:43:25,28.74703,0.1423,12,simyo,RACC,0,STATE_IN_SERVICE,125.3,1.3,66,gps,STILL,647561
08:43:26,39.55422,-30.62982,27,VIVO,vodafone ES,0,STATE_IN_SERVICE,47.9,0.8,128.6,gps,ON_BICYCLE,647568
08:43:27,14.25611,-3.67103,9,Tuenti,YOIGO,0,STATE_IN_SERVICE,74.7,9.9,15.4,gps,UNKNOWN,647588
08:43:28,36.90321,-25.65309,30,Eroski Movil,Eroski Movil,0,STATE_IN_SERVICE,86.4,13.8,92.6,gps,UNKNOWN,647645
08:43:29,38.04284,-18.04846,30,movistar,Movistar,0,STATE_IN_SERVICE,68.7,13.6,79.6,gps,ON_BICYCLE,647659
08:43:30,28.30551,-29.08404,3,GETESA,Movistar,0,STATE_IN_SERVICE,18.9,14.3,128.7,gps,TILTING,647673
08:43:31,30.95398,-27.95908,23,simyo,vodafone ES,0,STATE_IN_SERVICE,35.5,6.1,5.7,fused,ON_BICYCLE,647684
08:43:32,34.92925,-31.44174,11,GETESA,YOIGO,0,STATE_IN_SERVICE,131.8,13.5,111,fused,UNKNOWN,647694
08:43:33,17.88695,-22.24188,4,VIVO,RACC,0,STATE_IN_SERVICE,136,14.8,25.9,fused,IN_VEHICLE,647801
08:43:34,42.45877,-30.62534,21,RACC,Orange,0,STATE_IN_SERVICE,0.9,4.6,27.5,fused,STILL,647816
08:43:35,18.27176,-17.36653,12,orange,JAZZTEL,0,STATE_IN_SERVICE,98.8,6.1,116.4,fused,STILL,647901
08:43:36,6.3944,-3.23877,0,vodafone,RACC,0,STATE_IN_SERVICE,104.9,8.1,17,fused,ON_BICYCLE,647929
08:43:37,32.31407,-2.92942,7,simyo,YOIGO,0,STATE_IN_SERVICE,51.3,12,33,fused,TILTING,647943
08:43:38,16.39941,-1.42539,14,VIVO,Tuenti,0,STATE_IN_SERVICE,16.1,4.5,110.6,gps,ON_BICYCLE,647977
08:43:39,4.10944,-18.03124,25,orange,Movistar,0,STATE_IN_SERVICE,76.8,2.9,68.7,fused,TILTING,647989
08:43:40,10.16274,-34.34371,8,Eroski Movil,YOIGO,0,STATE_IN_SERVICE,132.5,12.4,15.9,fused,IN_VEHICLE,648007
08:43:41,17.7736,-16.62719,13,Tuenti,DTAC,0,STATE_IN_SERVICE,83.5,11.1,4.7,fused,ON_FOOT,648020
08:43:42,11.51058,-19.00571,14,DTAC,JAZZTEL,0,STATE_IN_SERVICE,110.7,8.6,6.9,gps,STILL,648024
08:43:43,8.45591,1.54657,9,vodafone,DTAC,0,STATE_IN_SERVICE,27.3,7.6,109.2,gps,IN_VEHICLE,648052
08:43:44,9.50281,-18.20422,26,orange,Tuenti,0,STATE_IN_SERVICE,86.6,2.1,23,fused,UNKNOWN,648056
08:43:45,28.05989,-8.37236,28,RACC,Tuenti,0,STATE_IN_SERVICE,81.6,7,51.9,fused,IN_VEHICLE,648077
08:43:46,8.1351,1.34716,4,orange,VIVO,0,STATE_IN_SERVICE,107.9,9.3,109.7,gps,TILTING,648087
08:43:47,34.33271,-9.82665,5,Tuenti,Movistar,0,STATE_IN_SERVICE,33.2,10.1,133.1,gps,ON_BICYCLE,648130
08:43:48,36.66981,-3.22122,5,GETESA,DTAC,0,STATE_IN_SERVICE,2.4,12.3,142.8,fused,ON_BICYCLE,648133
08:43:49,31.93934,0.7706,30,DTAC,simyo,0,STATE_IN_SERVICE,5,5.7,121.8,gps,IN_VEHICLE,648158
08:43:50,12.80526,-3.91382,12,Eroski Movil,Tuenti,0,STATE_IN_SERVICE,102.1,8.7,62.4,fused,STILL,648169
08:43:51,26.05707,-8.18274,21,orange,YOIGO,0,STATE_IN_SERVICE,10.5,0.5,113.1,gps,ON_FOOT,648170
08:43:52,5.44201,-21.78429,0,VIVO,Movistar,0,STATE_IN_SERVICE,17.4,11.3,89.2,gps,STILL,648201
08:43:53,40.70787,-11.39542,8,RACC,Orange,0,STATE_IN_SERVICE,58.6,5.7,53.7,fused,IN_VEHICLE,648299
08:43:54,3.29482,1.71728,0,yoigo,simyo,0,STATE_IN_SERVICE,112,8.7,149.3,gps,ON_FOOT,648306
08:43:55,11.86035,-23.3392,25,movistar,Movistar,0,STATE_IN_SERVICE,3.3,3.5,84.6,fused,IN_VEHICLE,648312
08:43:56,6.31967,-26.8428,25,Tuenti,Eroski Movil,0,STATE_IN_SERVICE,146.1,6.7,99.5,gps,IN_VEHICLE,648324
08:43:57,42.78872,-6.75781,21,DTAC,RACC,0,STATE_IN_SERVICE,53,12.1,36.1,gps,TILTING,648351
08:43:58,4.62808,-33.47479,26,Eroski Movil,DTAC,0,STATE_IN_SERVICE,104.6,12,86.5,fused,ON_BICYCLE,648352
08:43:59,3.06887,-9.23488,25,simyo,YOIGO,0,STATE_IN_SERVICE,6.9,13,10,gps,IN_VEHICLE,648370
08:44:00,7.02567,-12.62857,25,RACC,RACC,0,STATE_IN_SERVICE,29.3,7.7,5,fused,UNKNOWN,648402
08:44:01,38.25004,-13.24169,2,yoigo,Tuenti,0,STATE_IN_SERVICE,37.9,11.2,130.8,fused,ON_FOOT,648414
08:44:02,19.0294,-21.33749,8,simyo,Tuenti,0,STATE_IN_SERVICE,67.1,13.1,40.8,fused,UNKNOWN,648423
08:44:03,40.78897,-34.07749,5,Tuenti,RACC,0,STATE_IN_SERVICE,36.4,11.1,120.5,fused,TILTING,648432
08:44:04,41.37968,-12.74696,25,Eroski Movil,Eroski Movil,0,STATE_IN_SERVICE,137.4,5.3,28.3,gps,TILTING,648449
08:44:05,32.04415,-25.57898,0,vodafone,simyo,0,STATE_IN_SERVICE,97.3,1.9,11.4,fused,ON_FOOT,648482
08:44:06,9.75477,-17.00246,29,Tuenti,RACC,0,STATE_IN_SERVICE,11.7,8.1,116.5,fused,UNKNOWN,648484
08:44:07,41.84321,-11.10367,24,yoigo,Tuenti,0,STATE_IN_SERVICE,120.4,2.6,104,fused,STILL,648510
08:44:08,20.52772,-27.60672,11,orange,DTAC,0,STATE_IN_SERVICE,40.5,13.5,89,fused,STILL,648540
08:44:09,21.58056,-30.87804,10,VIVO,VIVO,0,STATE_IN_SERVICE,104.2,7.7,143.8,gps,ON_BICYCLE,648609
08:44:10,28.47307,-25.40301,13,Eroski Movil,vodafone ES,0,STATE_IN_SERVICE,78.1,14.9,32.1,gps,ON_FOOT,648629
08:44:11,31.64438,-11.93986,23,RACC,Orange,0,STATE_IN_SERVICE,136.9,6.6,57.5,fused,STILL,648630
08:44:12,41.49966,-8.34674,9,Tuenti,GETESA,0,STATE_IN_SERVICE,10.3,1.2,149.7,gps,UNKNOWN,648649
08:44:13,41.83677,-33.60249,0,movistar,Eroski Movil,0,STATE_IN_SERVICE,26.2,6.3,12.3,fused,ON_BICYCLE,648653
08:44:14,19.54437,-25.37174,16,movistar,Movistar,0,STATE_IN_SERVICE,77.9,3.3,40,gps,ON_BICYCLE,648721
08:44:15,8.6849,-0.22618,22,movistar,JAZZTEL,0,STATE_IN_SERVICE,61.5,0,130.8,fused,STILL,648728
08:44:16,39.6237,-29.95753,21,orange,JAZZTEL,0,STATE_IN_SERVICE,137.5,2.7,58,gps,IN_VEHICLE,648733
08:44:17,7.75853,-1.46374,18,Tuenti,Eroski Movil,0,STATE_IN_SERVICE,5.1,8.1,36.4,gps,ON_BICYCLE,648759
08:44:18,25.10663,-35.69058,26,Eroski Movil,RACC,0,STATE_IN_SERVICE,63.6,6.6,126.5,gps,ON_FOOT,648768
08:44:19,9.64766,-15.0812,19,RACC,Tuenti,0,STATE_IN_SERVICE,91.8,4.6,74.5,fused,STILL,648769
08:44:20,17.33055,-3.61304,14,movistar,Movistar,0,STATE_IN_SERVICE,87.8,0.9,43.8,fused,TILTING,648809
08:44:21,24.18937,-0.12494,23,Eroski Movil,GETESA,0,STATE_IN_SERVICE,0.2,1.4,94.8,gps,UNKNOWN,648823
08:44:22,31.19991,-19.11337,1,vodafone,DTAC,0,STATE_IN_SERVICE,79.2,4.5,92.3,fused,IN_VEHICLE,648828
08:44:23,42.00858,0.67305,16,RACC,DTAC,0,STATE_IN_SERVICE,89.8,9,39.8,fused,STILL,648865
08:44:24,39.74387,1.05765,17,DTAC,RACC,0,STATE_IN_SERVICE,81.7,14.8,56.1,fused,UNKNOWN,648899
08:44:25,23.81783,-27.17769,28,orange,Movistar,0,STATE_IN_SERVICE,142.5,1,136.1,gps,ON_BICYCLE,648918
08:44:26,15.49686,-34.08039,28,yoigo,GETESA,0,STATE_IN_SERVICE,140.5,9.2,125.4,fused,UNKNOWN,648930
08:44:27,24.47809,-9.25986,24,RACC,simyo,0,STATE_IN_SERVICE,13.5,5.8,58.7,gps,TILTING,648944
08:44:28,17.66673,-20.01425,10,yoigo,Tuenti,0,STATE_IN_SERVICE,73.1,1,41.3,fused,STILL,648952
08:44:29,21.37956,-10.47493,1,simyo,DTAC,0,STATE_IN_SERVICE,25.7,5.5,102.2,fused,ON_BICYCLE,648965
08:44:30,39.57425,-35.0264,2,RACC,RACC,0,STATE_IN_SERVICE,53.5,10.1,112.9,gps,UNKNOWN,648977
08:44:31,23.57001,-31.71818,6,DTAC,simyo,0,STATE_IN_SERVICE,24.8,14.5,37,fused,UNKNOWN,648993
08:44:32,4.66608,-14.54801,4,RACC,vodafone ES,0,STATE_IN_SERVICE,32.2,1.4,88.9,fused,UNKNOWN,648999
