hour,lat,long,signal,network,operator,status,description,speed,satellites,precision,provider,activity,postal_code
05:26:10,34.59105,-5.77376,9,DTAC,Movistar,0,STATE_IN_SERVICE,28.9,0.2,108,gps,TILTING,19104
05:26:11,6.22014,-25.2523,21,yoigo,Orange,0,STATE_IN_SERVICE,12.3,9.3,105.3,fused,ON_BICYCLE,19104
05:26:12,10.72451,-26.52939,8,Eroski Movil,GETESA,0,STATE_IN_SERVICE,94.3,3.2,76,gps,STILL,77002
05:26:13,14.79535,-16.94771,25,movistar,YOIGO,0,STATE_IN_SERVICE,46.3,9,62.1,fused,UNKNOWN,90001
05:26:14,30.44863,-28.25166,26,GETESA,GETESA,0,STATE_IN_SERVICE,104,12.8,139.1,gps,ON_BICYCLE,94102
05:26:15,29.85753,-16.35241,12,movistar,Orange,0,STATE_IN_SERVICE,121.3,3.6,88.8,fused,ON_BICYCLE,75201
05:26:16,8.48608,0.3111,26,vodafone,YOIGO,0,STATE_IN_SERVICE,26.8,8.4,3.3,fused,ON_BICYCLE,90001
05:26:17,20.97391,-24.32792,28,vodafone,Eroski Movil,0,STATE_IN_SERVICE,112.5,4.3,100,fused,ON_BICYCLE,33101
05:26:18,19.87276,-13.07494,16,vodafone,VIVO,0,STATE_IN_SERVICE,133.5,12.1,82.7,fused,IN_VEHICLE,85001
05:26:19,30.59473,-1.88006,9,movistar,Movistar,0,STATE_IN_SERVICE,36.4,7.5,146.7,fused,TILTING,33101
05:26:20,13.4379,-14.26925,8,vodafone,vodafone ES,0,STATE_IN_SERVICE,67.1,1.3,16.3,gps,TILTING,10001
05:26:21,12.51102,-32.03014,23,vodafone,Tuenti,0,STATE_IN_SERVICE,108.2,0.2,78.1,fused,IN_VEHICLE,21201
05:26:22,26.86898,-12.38112,17,DTAC,Eroski Movil,0,STATE_IN_SERVICE,52.4,7.4,10.1,gps,TILTING,19104
05:26:23,6.31318,-13.13973,0,yoigo,RACC,0,STATE_IN_SERVICE,83.2,6.4,46.5,gps,ON_FOOT,37203
05:26:24,29.75418,-23.96165,9,DTAC,VIVO,0,STATE_IN_SERVICE,109.5,4.7,5.7,gps,TILTING,46204
05:26:25,20.57715,-12.59261,11,vodafone,simyo,0,STATE_IN_SERVICE,141,3.5,49,fused,ON_BICYCLE,37203
05:26:26,24.45379,-6.84762,6,Tuenti,DTAC,0,STATE_IN_SERVICE,92,0.6,4.5,gps,IN_VEHICLE,75201
05:26:27,35.07954,-5.17945,29,VIVO,simyo,0,STATE_IN_SERVICE,50.5,8,11.4,gps,ON_BICYCLE,85001
05:26:28,10.23887,-6.25478,5,vodafone,JAZZTEL,0,STATE_IN_SERVICE,65.2,1.3,107.1,fused,IN_VEHICLE,94102
05:26:29,11.39785,-16.83594,16,movistar,YOIGO,0,STATE_IN_SERVICE,149.8,4.5,79.7,fused,IN_VEHICLE,90001
05:26:30,39.04322,-7.05547,13,vodafone,Eroski Movil,0,STATE_IN_SERVICE,64.9,2.1,141.9,gps,ON_FOOT,94102
05:26:31,32.63913,-33.88422,21,DTAC,JAZZTEL,0,STATE_IN_SERVICE,84.1,11.8,98.5,fused,ON_BICYCLE,10001
05:26:32,13.50786,-8.27255,11,Eroski Movil,GETESA,0,STATE_IN_SERVICE,24.4,1.9,58.6,fused,UNKNOWN,19104
05:26:33,31.82915,-26.35604,4,RACC,RACC,0,STATE_IN_SERVICE,70.7,3.7,72,fused,ON_FOOT,77002
05:26:34,21.28755,-32.73793,15,Tuenti,Orange,0,STATE_IN_SERVICE,101.3,1.1,39.6,fused,IN_VEHICLE,30301
05:26:35,27.69137,-17.94093,18,GETESA,RACC,0,STATE_IN_SERVICE,45.1,5.7,132.1,fused,ON_BICYCLE,85001
05:26:36,34.46583,-29.00189,26,yoigo,JAZZTEL,0,STATE_IN_SERVICE,145.5,10.8,65.6,gps,IN_VEHICLE,94102
05:26:37,4.79022,1.19022,11,GETESA,VIVO,0,STATE_IN_SERVICE,142.2,11.2,133.1,gps,STILL,37203
05:26:38,27.44725,-28.88152,13,Eroski Movil,Eroski Movil,0,STATE_IN_SERVICE,120.9,9,89.6,fused,IN_VEHICLE,37203
05:26:39,16.53859,-0.49656,26,Tuenti,VIVO,0,STATE_IN_SERVICE,43.9,7.4,40.6,gps,ON_BICYCLE,85001
05:26:40,23.64594,-4.10295,17,VIVO,DTAC,0,STATE_IN_SERVICE,15.1,14.9,60.3,fused,TILTING,85001
05:26:41,17.55018,-3.83076,19,vodafone,Eroski Movil,0,STATE_IN_SERVICE,55.5,1.2,59.9,gps,TILTING,77002
05:26:42,40.64198,-19.26811,24,VIVO,Tuenti,0,STATE_IN_SERVICE,80.3,14.3,39.3,fused,IN_VEHICLE,60601
05:26:43,26.88627,-25.92281,3,vodafone,Eroski Movil,0,STATE_IN_SERVICE,48.8,9.5,78.8,gps,ON_BICYCLE,98101
05:26:44,36.86396,-17.74557,25,GETESA,YOIGO,0,STATE_IN_SERVICE,107,13.3,88.9,gps,UNKNOWN,30301
05:26:45,13.26901,0.25895,6,VIVO,GETESA,0,STATE_IN_SERVICE,66,7.4,46.1,fused,ON_BICYCLE,10001
05:26:46,17.58442,-24.55345,1,simyo,GETESA,0,STATE_IN_SERVICE,124.9,4.5,63.6,gps,ON_BICYCLE,75201
05:26:47,34.48269,-30.90916,11,VIVO,Tuenti,0,STATE_IN_SERVICE,122.6,9.1,33.9,gps,ON_BICYCLE,90001
05:26:48,12.37764,-7.07423,26,Tuenti,simyo,0,STATE_IN_SERVICE,83.8,9.4,61.5,gps,IN_VEHICLE,90001
05:26:49,42.99975,-17.84712,30,GETESA,Movistar,0,STATE_IN_SERVICE,15.6,10.4,7.5,fused,STILL,90001
05:26:50,29.40318,-26.74764,21,RACC,GETESA,0,STATE_IN_SERVICE,136,11,112.3,fused,TILTING,46204
05:26:51,38.87276,-34.28123,7,yoigo,Movistar,0,STATE_IN_SERVICE,127.3,10.4,57,gps,STILL,46204
05:26:52,7.18059,-5.33858,20,Tuenti,vodafone ES,0,STATE_IN_SERVICE,82.8,6,130.7,fused,ON_BICYCLE,60601
05:26:53,19.55318,-26.22085,15,simyo,simyo,0,STATE_IN_SERVICE,66.5,3.3,114.6,gps,ON_FOOT,75201
05:26:54,16.43685,-35.53164,6,yoigo,RACC,0,STATE_IN_SERVICE,85.2,0.3,43.3,gps,UNKNOWN,19104
05:26:55,41.83855,1.36933,19,RACC,simyo,0,STATE_IN_SERVICE,49.9,12.6,41.2,gps,UNKNOWN,37203
05:26:56,8.78997,-3.69566,20,GETESA,JAZZTEL,0,STATE_IN_SERVICE,19.5,1.9,58.8,fused,TILTING,75201
05:26:57,32.92653,-12.3818,30,RACC,Eroski Movil,0,STATE_IN_SERVICE,46.6,8.2,47.2,fused,IN_VEHICLE,75201
05:26:58,28.23386,-13.56877,14,VIVO,GETESA,0,STATE_IN_SERVICE,146,9.2,131.8,gps,IN_VEHICLE,80202
05:26:59,37.05431,-28.0283,26,orange,vodafone ES,0,STATE_IN_SERVICE,105.5,9.8,33.4,fused,TILTING,30301
05:27:00,42.09149,-19.9133,29,movistar,RACC,0,STATE_IN_SERVICE,43.7,7.1,143.3,fused,IN_VEHICLE,94102
05:27:01,35.23563,-12.35085,27,simyo,GETESA,0,STATE_IN_SERVICE,52.2,12.1,144.3,fused,UNKNOWN,75201
05:27:02,13.08611,-24.58853,3,vodafone,Tuenti,0,STATE_IN_SERVICE,107.6,6.1,103.3,gps,ON_BICYCLE,10001
05:27:03,36.36982,-10.08075,29,orange,GETESA,0,STATE_IN_SERVICE,149.4,4,104.2,fused,IN_VEHICLE,46204
05:27:04,24.07036,-11.63994,27,orange,VIVO,0,STATE_IN_SERVICE,100.8,6,112.9,gps,TILTING,94102
05:27:05,29.13238,-1.76734,1,DTAC,GETESA,0,STATE_IN_SERVICE,21,0,132.7,fused,TILTING,85001
05:27:06,14.21768,-32.54504,26,orange,YOIGO,0,STATE_IN_SERVICE,79.5,13.9,64.9,gps,ON_BICYCLE,77002
05:27:07,35.64064,-34.42418,20,GETESA,Orange,0,STATE_IN_SERVICE,30,6.2,67.4,gps,IN_VEHICLE,60601
05:27:08,20.77849,-35.9703,2,VIVO,Movistar,0,STATE_IN_SERVICE,50,0.4,97.4,gps,TILTING,46204
05:27:09,35.33469,1.23757,3,DTAC,Eroski Movil,0,STATE_IN_SERVICE,113.5,13,55.5,fused,ON_BICYCLE,80202
05:27:10,20.09017,-12.95795,3,Eroski Movil,VIVO,0,STATE_IN_SERVICE,98.9,3.4,107.7,fused,STILL,85001
05:27:11,27.66168,-7.33316,25,Tuenti,Tuenti,0,STATE_IN_SERVICE,142.5,6,88.1,fused,IN_VEHICLE,77002
05:27:12,7.11978,-11.40731,6,Tuenti,Orange,0,STATE_IN_SERVICE,5.8,9.2,89,gps,TILTING,33101
05:27:13,6.69864,-27.24167,29,RACC,Tuenti,0,STATE_IN_SERVICE,93.1,5.6,27.9,gps,UNKNOWN,94102
05:27:14,41.11877,-10.637,0,VIVO,DTAC,0,STATE_IN_SERVICE,119.7,13,22.1,gps,TILTING,75201
05:27:15,32.04262,-10.94831,28,simyo,Orange,0,STATE_IN_SERVICE,32.2,2.6,95.3,fused,STILL,85001
05:27:16,9.90781,-1.42364,7,yoigo,Tuenti,0,STATE_IN_SERVICE,85.3,5,98,gps,ON_BICYCLE,85001
05:27:17,26.90941,-22.5029,25,GETESA,DTAC,0,STATE_IN_SERVICE,52.9,7.9,117.2,gps,ON_BICYCLE,60601
05:27:18,34.24782,-11.98036,24,simyo,YOIGO,0,STATE_IN_SERVICE,138.3,9.1,48.3,gps,ON_BICYCLE,37203
05:27:19,26.94838,-21.10069,2,yoigo,Tuenti,0,STATE_IN_SERVICE,120.9,8.9,44.9,gps,IN_VEHICLE,21201
05:27:20,20.93789,-29.37423,24,RACC,Eroski Movil,0,STATE_IN_SERVICE,87.8,14.5,83.3,fused,STILL,21201
05:27:21,36.40982,-6.81162,22,DTAC,JAZZTEL,0,STATE_IN_SERVICE,27,11.1,5,gps,TILTING,94102
05:27:22,5.031,-18.31128,3,orange,Eroski Movil,0,STATE_IN_SERVICE,43,1.4,38.8,gps,TILTING,75201
05:27:23,28.33343,-20.60222,12,GETESA,simyo,0,STATE_IN_SERVICE,10.4,3.4,140.9,gps,IN_VEHICLE,77002
05:27:24,21.92031,-18.52645,28,DTAC,Movistar,0,STATE_IN_SERVICE,99.3,14.3,117.7,fused,ON_BICYCLE,80202
05:27:25,28.92666,-1.42499,28,Eroski Movil,YOIGO,0,STATE_IN_SERVICE,145.8,2.3,55.3,gps,UNKNOWN,46204
05:27:26,14.61799,-13.02323,29,RACC,VIVO,0,STATE_IN_SERVICE,46.3,6,137.6,fused,IN_VEHICLE,98101
05:27:27,9.49902,-27.48989,30,GETESA,JAZZTEL,0,STATE_IN_SERVICE,57,1.3,139.7,fused,IN_VEHICLE,30301
05:27:28,41.96775,-19.80954,5,Tuenti,Orange,0,STATE_IN_SERVICE,48.5,5.7,4.7,gps,UNKNOWN,10001
05:27:29,37.56919,-32.15622,7,movistar,Orange,0,STATE_IN_SERVICE,34,13.6,8.4,gps,TILTING,90001
05:27:30,39.3577,-24.03804,18,movistar,GETESA,0,STATE_IN_SERVICE,54,2.1,138.6,fused,UNKNOWN,33101
05:27:31,33.75036,-22.94745,10,simyo,vodafone ES,0,STATE_IN_SERVICE,50.9,12.7,109,fused,TILTING,21201
05:27:32,5.5968,-30.60725,3,Tuenti,simyo,0,STATE_IN_SERVICE,108.7,2.2,78,gps,ON_BICYCLE,60601
05:27:33,28.11651,-2.81393,21,simyo,simyo,0,STATE_IN_SERVICE,4.4,10.3,23.3,fused,UNKNOWN,90001
05:27:34,18.25678,-12.2667,15,yoigo,Movistar,0,STATE_IN_SERVICE,73.5,4.1,8.8,fused,IN_VEHICLE,60601
05:27:35,16.37153,-35.37752,21,simyo,VIVO,0,STATE_IN_SERVICE,19,8.9,91.9,fused,UNKNOWN,37203
05:27:36,12.96883,-32.18178,16,Eroski Movil,Orange,0,STATE_IN_SERVICE,76.3,10.3,66.7,fused,ON_FOOT,94102
05:27:37,10.22638,1.07884,1,simyo,Orange,0,STATE_IN_SERVICE,79.1,7.8,106.8,fused,TILTING,37203
05:27:38,8.57797,-32.24601,5,DTAC,Movistar,0,STATE_IN_SERVICE,120.9,2.8,119.3,gps,TILTING,60601
05:27:39,7.84837,-9.85816,27,yoigo,Orange,0,STATE_IN_SERVICE,137,5.2,99.9,gps,ON_FOOT,21201
05:27:40,31.46255,-7.24799,26,VIVO,vodafone ES,0,STATE_IN_SERVICE,103.2,0.1,82.4,fused,STILL,75201
05:27:41,40.21664,-2.3531,4,GETESA,VIVO,0,STATE_IN_SERVICE,73.6,13.9,134.6,gps,TILTING,33101
05:27:42,18.21269,-2.9845,8,DTAC,YOIGO,0,STATE_IN_SERVICE,142.8,11.4,94.2,fused,ON_BICYCLE,46204
05:27:43,7.24073,-10.6197,30,simyo,Movistar,0,STATE_IN_SERVICE,93.3,5.5,125,fused,UNKNOWN,60601
05:27:44,11.84633,-10.74315,3,movistar,vodafone ES,0,STATE_IN_SERVICE,92.5,10.2,71.2,gps,TILTING,98101
05:27:45,32.8797,-17.70894,9,movistar,DTAC,0,STATE_IN_SERVICE,92.5,2.7,111.9,fused,STILL,30301
05:27:46,16.94111,-33.75288,14,movistar,Movistar,0,STATE_IN_SERVICE,78.2,3.2,145.6,fused,IN_VEHICLE,10001
05:27:47,29.51294,-13.12136,12,VIVO,YOIGO,0,STATE_IN_SERVICE,146.4,8.5,129.1,fused,IN_VEHICLE,98101
05:27:48,11.22495,-21.59629,4,yoigo,YOIGO,0,STATE_IN_SERVICE,0.2,1.9,148.7,fused,UNKNOWN,94102
05:27:49,33.2711,-17.23019,20,vodafone,JAZZTEL,0,STATE_IN_SERVICE,112.2,8.1,98.8,fused,TILTING,21201
05:27:50,29.20696,-11.2917,19,Tuenti,DTAC,0,STATE_IN_SERVICE,15.2,0.9,58.5,gps,ON_BICYCLE,46204
05:27:51,11.88947,-12.30405,25,GETESA,vodafone ES,0,STATE_IN_SERVICE,119.4,7.8,63.1,gps,IN_VEHICLE,77002
05:27:52,40.27894,-6.81484,13,DTAC,Orange,0,STATE_IN_SERVICE,1.3,5.6,18.3,fused,TILTING,19104
05:27:53,23.90639,-9.99485,9,Eroski Movil,VIVO,0,STATE_IN_SERVICE,20,6.2,91.8,fused,IN_VEHICLE,77002
05:27:54,11.79453,-3.79477,24,simyo,RACC,0,STATE_IN_SERVICE,20.8,8.4,125.2,gps,ON_FOOT,80202
05:27:55,25.66716,1.33911,13,VIVO,VIVO,0,STATE_IN_SERVICE,104.6,8.9,93.7,fused,IN_VEHICLE,46204
05:27:56,19.613,-21.55204,20,yoigo,RACC,0,STATE_IN_SERVICE,47.2,12.7,112.1,gps,ON_FOOT,33101
05:27:57,39.68574,-16.68693,19,Tuenti,VIVO,0,STATE_IN_SERVICE,34.9,1.8,19.9,fused,UNKNOWN,21201
05:27:58,15.39425,-35.17421,6,VIVO,VIVO,0,STATE_IN_SERVICE,86.9,6.4,107.5,fused,ON_FOOT,75201
05:27:59,38.45241,-26.32465,18,Tuenti,vodafone ES,0,STATE_IN_SERVICE,3.3,0.5,144.3,gps,IN_VEHICLE,21201
05:28:00,32.69539,-16.30611,20,movistar,DTAC,0,STATE_IN_SERVICE,129.9,7.6,87.7,fused,TILTING,60601
05:28:01,30.19569,-21.86698,20,Tuenti,RACC,0,STATE_IN_SERVICE,60.9,0.9,82.1,gps,IN_VEHICLE,33101
05:28:02,10.35331,-19.40687,7,DTAC,simyo,0,STATE_IN_SERVICE,144.8,0.4,107,gps,ON_BICYCLE,98101
05:28:03,6.44542,-16.36185,16,DTAC,Orange,0,STATE_IN_SERVICE,101.5,1.2,7.7,fused,TILTING,30301
05:28:04,37.57748,-4.59071,12,VIVO,Tuenti,0,STATE_IN_SERVICE,109.6,5.2,91,gps,ON_FOOT,30301
05:28:05,25.82168,-34.33159,17,yoigo,GETESA,0,STATE_IN_SERVICE,108.3,4.6,123.8,fused,UNKNOWN,90001
05:28:06,41.61168,-12.24762,20,Eroski Movil,VIVO,0,STATE_IN_SERVICE,58.8,1,118.5,gps,IN_VEHICLE,37203
05:28:07,23.65575,-14.03292,17,simyo,vodafone ES,0,STATE_IN_SERVICE,106,14.9,5,fused,STILL,37203
05:28:08,26.65535,-22.40716,29,Eroski Movil,simyo,0,STATE_IN_SERVICE,51.9,8.5,128.4,gps,TILTING,80202
05:28:09,42.88435,-7.2592,25,movistar,RACC,0,STATE_IN_SERVICE,64.6,9.6,32.9,gps,ON_BICYCLE,60601
05:28:10,31.63567,1.67964,19,Eroski Movil,GETESA,0,STATE_IN_SERVICE,82.6,7.7,12.2,gps,UNKNOWN,98101
05:28:11,17.4012,-10.79166,0,DTAC,DTAC,0,STATE_IN_SERVICE,2.1,11,115,fused,UNKNOWN,21201
05:28:12,36.11181,-10.51162,6,GETESA,vodafone ES,0,STATE_IN_SERVICE,132.1,6.7,89.3,fused,STILL,77002
05:28:13,14.81974,-27.07889,22,Tuenti,Eroski Movil,0,STATE_IN_SERVICE,13.5,9.1,144.8,fused,IN_VEHICLE,94102
05:28:14,24.00303,-2.83283,9,VIVO,RACC,0,STATE_IN_SERVICE,104.7,4.8,51.7,gps,IN_VEHICLE,85001
05:28:15,12.51791,-31.72875,26,GETESA,Eroski Movil,0,STATE_IN_SERVICE,35.7,11.2,20.2,fused,ON_BICYCLE,10001
05:28:16,42.78731,-6.30642,5,movistar,vodafone ES,0,STATE_IN_SERVICE,68.3,3.9,19.2,gps,ON_BICYCLE,10001
05:28:17,40.38092,-2.03089,28,Eroski Movil,DTAC,0,STATE_IN_SERVICE,100.8,15,71.3,gps,UNKNOWN,94102
05:28:18,37.95453,-8.56411,13,GETESA,RACC,0,STATE_IN_SERVICE,147.9,0.6,141.9,gps,STILL,19104
05:28:19,19.04568,-24.03701,3,movistar,Orange,0,STATE_IN_SERVICE,146.1,10.4,142.8,fused,ON_BICYCLE,94102
05:28:20,32.14108,-16.00802,25,RACC,Movistar,0,STATE_IN_SERVICE,59.5,11,70.1,fused,TILTING,75201
05:28:21,13.43131,-3.08768,15,simyo,DTAC,0,STATE_IN_SERVICE,0.9,11.2,46.5,gps,STILL,77002
05:28:22,18.59999,-33.18619,13,yoigo,DTAC,0,STATE_IN_SERVICE,76.2,6,42.1,fused,IN_VEHICLE,30301
05:28:23,35.18133,-26.58256,5,Tuenti,vodafone ES,0,STATE_IN_SERVICE,107.1,1.7,27.1,fused,IN_VEHICLE,37203
05:28:24,5.25632,-27.95615,22,simyo,RACC,0,STATE_IN_SERVICE,149.1,3.6,39.4,fused,IN_VEHICLE,30301
05:28:25,4.98001,-11.84493,5,Tuenti,DTAC,0,STATE_IN_SERVICE,14.5,4.1,57.1,fused,TILTING,80202
05:28:26,29.4431,-31.89854,12,vodafone,DTAC,0,STATE_IN_SERVICE,88.3,6.3,100.2,gps,UNKNOWN,46204
05:28:27,33.98393,-25.76733,2,movistar,VIVO,0,STATE_IN_SERVICE,106.1,6.6,3.9,gps,IN_VEHICLE,37203
05:28:28,18.34171,-3.73025,0,GETESA,GETESA,0,STATE_IN_SERVICE,77.1,9.9,124.4,fused,ON_BICYCLE,10001
05:28:29,29.98705,-12.50063,6,Eroski Movil,DTAC,0,STATE_IN_SERVICE,82.5,12,111,fused,ON_FOOT,37203
05:28:30,39.11919,-15.89732,6,Eroski Movil,JAZZTEL,0,STATE_IN_SERVICE,73.1,4.7,47.9,gps,ON_BICYCLE,19104
05:28:31,6.99941,-32.20383,25,GETESA,simyo,0,STATE_IN_SERVICE,146.9,2.5,110.3,fused,ON_BICYCLE,33101
05:28:32,36.22065,-29.93438,18,yoigo,GETESA,0,STATE_IN_SERVICE,50.8,11.3,60.1,gps,IN_VEHICLE,80202
05:28:33,26.26961,-31.78677,27,VIVO,YOIGO,0,STATE_IN_SERVICE,27.5,10,11,gps,TILTING,98101
05:28:34,19.89422,-28.65988,16,yoigo,VIVO,0,STATE_IN_SERVICE,87,13.8,58,gps,TILTING,46204
05:28:35,5.06848,-27.06026,22,simyo,GETESA,0,STATE_IN_SERVICE,51.5,14.2,107.8,fused,UNKNOWN,77002
05:28:36,18.36301,-19.61518,12,vodafone,GETESA,0,STATE_IN_SERVICE,87.5,7.5,73.5,gps,ON_BICYCLE,60601
05:28:37,34.75559,-23.40759,2,vodafone,JAZZTEL,0,STATE_IN_SERVICE,121.8,10.7,114.1,fused,STILL,75201
05:28:38,24.67857,-34.81252,7,GETESA,DTAC,0,STATE_IN_SERVICE,2,2.5,12.1,fused,ON_BICYCLE,94102
05:28:39,10.05232,-4.67791,18,Tuenti,simyo,0,STATE_IN_SERVICE,0.7,9.3,84.7,gps,ON_BICYCLE,77002
05:28:40,12.28886,-4.64165,16,Tuenti,Eroski Movil,0,STATE_IN_SERVICE,49.9,4.1,3.5,gps,ON_BICYCLE,77002
05:28:41,36.90482,-21.9107,3,orange,GETESA,0,STATE_IN_SERVICE,58.7,13.5,47.4,fused,STILL,10001
05:28:42,20.3163,-1.8359,12,Eroski Movil,DTAC,0,STATE_IN_SERVICE,68.2,14.4,122.9,gps,TILTING,30301
05:28:43,6.81948,0.77613,2,movistar,Tuenti,0,STATE_IN_SERVICE,27,4.6,47.3,fused,STILL,75201
05:28:44,41.93328,-21.57066,27,simyo,Tuenti,0,STATE_IN_SERVICE,106.6,4.8,52.3,fused,ON_BICYCLE,10001
05:28:45,13.1385,-10.40553,16,Tuenti,YOIGO,0,STATE_IN_SERVICE,24.9,10.8,133.7,fused,ON_FOOT,75201
05:28:46,34.85948,-3.35049,18,simyo,DTAC,0,STATE_IN_SERVICE,109.1,11.5,141.3,gps,STILL,10001
05:28:47,3.51209,-6.15946,30,DTAC,Movistar,0,STATE_IN_SERVICE,27,11.8,57.8,gps,UNKNOWN,80202
05:28:48,13.26003,-27.07978,9,RACC,Eroski Movil,0,STATE_IN_SERVICE,123.3,7.4,117.3,gps,IN_VEHICLE,94102
05:28:49,16.48491,-14.88402,23,Tuenti,RACC,0,STATE_IN_SERVICE,85,12.9,108.9,gps,UNKNOWN,46204
05:28:50,37.37701,-19.74901,25,VIVO,simyo,0,STATE_IN_SERVICE,78.3,14.8,68.9,fused,STILL,98101
05:28:51,32.91793,-25.16354,30,DTAC,YOIGO,0,STATE_IN_SERVICE,35.5,0.4,77.3,fused,STILL,33101
05:28:52,15.32085,-12.03647,20,vodafone,Orange,0,STATE_IN_SERVICE,53.8,3.6,134.1,fused,ON_FOOT,80202
05:28:53,34.49932,-35.69475,30,orange,YOIGO,0,STATE_IN_SERVICE,128.6,11.7,54.8,gps,ON_FOOT,94102
05:28:54,35.4024,-29.78659,24,RACC,Eroski Movil,0,STATE_IN_SERVICE,109.6,0.4,134.4,fused,UNKNOWN,37203
05:28:55,23.48083,-32.15064,7,Tuenti,VIVO,0,STATE_IN_SERVICE,37.3,3.4,17.1,fused,STILL,80202
05:28:56,23.3155,1.77265,13,simyo,RACC,0,STATE_IN_SERVICE,92.6,0.9,14.2,fused,ON_FOOT,75201
05:28:57,23.38092,-30.11932,18,GETESA,GETESA,0,STATE_IN_SERVICE,75.7,7.2,139.2,gps,ON_BICYCLE,98101
05:28:58,9.69588,-4.4186,17,DTAC,YOIGO,0,STATE_IN_SERVICE,58.3,1.4,91.4,fused,UNKNOWN,90001
05:28:59,35.50926,-3.20367,8,VIVO,YOIGO,0,STATE_IN_SERVICE,72.9,14.2,129.1,fused,STILL,33101
05:29:00,31.58423,-16.89592,29,RACC,Eroski Movil,0,STATE_IN_SERVICE,53.7,13.3,79,fused,TILTING,37203
05:29:01,36.97538,-33.92796,19,VIVO,VIVO,0,STATE_IN_SERVICE,145,2.5,101.4,gps,IN_VEHICLE,85001
05:29:02,35.62697,-7.09159,24,movistar,simyo,0,STATE_IN_SERVICE,47.7,11.9,104.6,gps,ON_FOOT,21201
05:29:03,34.41749,-13.45014,21,VIVO,GETESA,0,STATE_IN_SERVICE,126.7,7.6,118.1,gps,TILTING,21201
05:29:04,34.21507,-11.6143,19,yoigo,Eroski Movil,0,STATE_IN_SERVICE,137.8,12,31.5,gps,STILL,77002
05:29:05,40.77803,-14.76392,25,simyo,YOIGO,0,STATE_IN_SERVICE,10.8,13,143.9,fused,STILL,10001
05:29:06,27.21644,-23.31202,5,movistar,VIVO,0,STATE_IN_SERVICE,77.7,9,99.3,gps,ON_BICYCLE,94102
05:29:07,36.11746,1.73888,13,Eroski Movil,vodafone ES,0,STATE_IN_SERVICE,46,0.1,86.6,fused,TILTING,85001
05:29:08,35.05364,-9.70058,11,vodafone,GETESA,0,STATE_IN_SERVICE,120.9,5.3,6.9,fused,STILL,75201
05:29:09,13.80935,-9.04388,5,RACC,JAZZTEL,0,STATE_IN_SERVICE,87.9,12.7,51.2,fused,ON_FOOT,80202
05:29:10,25.62911,-15.07836,19,Eroski Movil,JAZZTEL,0,STATE_IN_SERVICE,111.6,3.6,147.7,gps,TILTING,33101
05:29:11,32.18767,-33.74411,11,RACC,Eroski Movil,0,STATE_IN_SERVICE,16.6,6,22,gps,IN_VEHICLE,33101
05:29:12,7.13867,-13.67726,29,simyo,Orange,0,STATE_IN_SERVICE,110.7,6.8,134.2,fused,STILL,30301
05:29:13,24.22324,-17.90342,22,GETESA,GETESA,0,STATE_IN_SERVICE,45.7,14.7,102.5,fused,ON_FOOT,90001
05:29:14,3.1136,-20.19079,26,yoigo,JAZZTEL,0,STATE_IN_SERVICE,43.5,9.2,67.1,gps,IN_VEHICLE,46204
05:29:15,12.61208,-18.30836,18,orange,Orange,0,STATE_IN_SERVICE,144.7,7,68,fused,UNKNOWN,60601
05:29:16,22.45484,-3.60614,15,GETESA,Movistar,0,STATE_IN_SERVICE,36.1,12.4,49.1,gps,STILL,80202
05:29:17,15.2772,-3.20203,26,orange,GETESA,0,STATE_IN_SERVICE,15.6,2.8,46.9,gps,TILTING,80202
05:29:18,33.8436,-3.07898,9,VIVO,Eroski Movil,0,STATE_IN_SERVICE,95.4,6,35,gps,STILL,80202
05:29:19,28.49616,-14.39962,5,simyo,YOIGO,0,STATE_IN_SERVICE,134.1,1.4,111.7,fused,IN_VEHICLE,30301
05:29:20,13.7016,-7.58453,7,DTAC,Orange,0,STATE_IN_SERVICE,142.6,10.8,64.2,fused,TILTING,21201
05:29:21,3.68311,-25.79916,14,GETESA,simyo,0,STATE_IN_SERVICE,63.5,8,4,gps,STILL,60601
05:29:22,13.18852,-30.11741,26,GETESA,JAZZTEL,0,STATE_IN_SERVICE,77.1,2.6,18.3,gps,TILTING,19104
05:29:23,23.76297,-12.04156,17,vodafone,Movistar,0,STATE_IN_SERVICE,76.2,0.6,52.4,gps,IN_VEHICLE,90001
05:29:24,33.48921,-1.67177,18,Tuenti,Tuenti,0,STATE_IN_SERVICE,25.8,2.4,4.5,fused,TILTING,98101
05:29:25,27.13471,-10.34275,23,VIVO,simyo,0,STATE_IN_SERVICE,9.5,6.1,129.8,gps,TILTING,60601
05:29:26,5.23271,-0.83518,20,Eroski Movil,Tuenti,0,STATE_IN_SERVICE,95.6,5.4,41.6,gps,ON_BICYCLE,85001
05:29:27,21.66082,-19.29422,28,VIVO,YOIGO,0,STATE_IN_SERVICE,53.3,14.7,8.6,fused,STILL,30301
05:29:28,41.38058,-20.18106,1,Eroski Movil,JAZZTEL,0,STATE_IN_SERVICE,93.5,12.8,59.2,fused,TILTING,46204
05:29:29,39.16184,-2.57773,2,vodafone,VIVO,0,STATE_IN_SERVICE,39.6,12.3,38.1,fused,UNKNOWN,30301
05:29:30,32.69581,-14.32814,30,yoigo,GETESA,0,STATE_IN_SERVICE,70.8,7.3,121.7,fused,IN_VEHICLE,46204
